id;screen_name;created_at;fav;rt;text;media1;media2;media3;media4;compound;neg;neu;pos
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1619156730222637056"", ""1619156730222637056"")";petrogustavo;28/01/2023;2396;638;"El concurso consistía de 3 sobres sellados que contenían las propuestas de 3 empresas participantes y solo se podían abrir con carta de autorización que debía enviar el Banco Mundial

El Banco se demoró un año en enviar la autorización para abrir los sobres

Eso fue fatal.";;;;;-5423;75;925;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1619156723167805441"", ""1619156723167805441"")";petrogustavo;28/01/2023;2622;662;Una vez llegue a la alcaldia me encontré con que Clara Lopez tenía ya el concurso de acuerdo a la metodología del Banco Mundial para seleccionar la empresa que habría de hacer los estudios se ingeniería de la primera línea;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1619156718168186881"", ""1619156718168186881"")";petrogustavo;28/01/2023;7604;2875;"Esta es la última vez que me refiero a esta persona, pero lo haré esta vez porque desinforma de manera brutal

1. El metro subterraneo solo era un trazado en al alcaldía de Samuel Moreno que yo como alcalde electo respete en reunión hecha por Santos y la alcaldesa Clara Lopez https://t.co/zSa0tOdX0z";;;;;-6249;77;923;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1619129299470274561"", ""1619129299470274561"")";petrogustavo;28/01/2023;1290;467;La colaboración construida entre autoridades venezolanas, colombianas y francesas empieza a dar resultado en la interdicción de drogas. https://t.co/tw5a7MG4d7;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1619128374504624128"", ""1619128374504624128"")";petrogustavo;28/01/2023;2783;961;"Mi discurso inaugurando la nueva planta industrial de Nestlé en Bugalagrande. Vienen 100 millones de dólares de inversión de la empresa.

Es indispensable si queremos salir de la pobreza industrializar a Colombia https://t.co/J4St1Jz8ll";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1619126943407902720"", ""1619126943407902720"")";petrogustavo;28/01/2023;3281;1295;Señor Daniel Gomez, ustedes presentaron el.presupuesto que regirá este año al Congreso de la Repiblica y uatedes mismos le quitaron los recursos al programa ingreso solidario. Le quitaron 9 billones de pesos al programa del DPS y dejaron el pais endeudado. https://t.co/KjtZKYnjYZ;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1619119289323356160"", ""1619119289323356160"")";petrogustavo;27/01/2023;7932;2468;"Ya hay tres intentos de suicidio de los jovenes a quienes les han negado la libertad por presión de autoridades administrativas sobre los jueces.

Es muy lamentable.

Iremos con un mensaje de urgencia al Congreso para proteger los jueces que ayudan a lograr la paz social.";;;;;-3612;55;945;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1619065699267387394"", ""1619065699267387394"")";petrogustavo;27/01/2023;6216;2182;Suena a Chantaje. ¿Cómo podrían haber apagones con embalses llenos? https://t.co/cigTUslyMM;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1619046197393768448"", ""1619046197393768448"")";petrogustavo;27/01/2023;1953;639;Confunden burla con difamación. https://t.co/uxfpptRhYe;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1619035603731111937"", ""1619035603731111937"")";petrogustavo;27/01/2023;1355;484;Es por eso, que nunca se inicio licitación para una tercera fase de estudios, ya estaban realizados, sino para estructurar la licitación de construcción. Estructuración que Peñalosa pidio suspender muy lamentablemente.;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1619035599956221953"", ""1619035599956221953"")";petrogustavo;27/01/2023;1127;382;Para homologar las dos metodologías, se hizo estudio y documento definitivo que enseña que los estudios de ingenieria básica avanzada fueron estudios de tercera fase , excepto algunos tenas menores que solo podía terminar el que quedara  escogido como constructor.;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1619035591626342400"", ""1619035591626342400"")";petrogustavo;27/01/2023;2008;824;"Le recomiendo a la Silla Vacia no confundir la división en tres fases de los proyectos de ingeniería que hace la ley colombiana con la metodologia del Banco Mundial.

Los estudios del metro subterraneo se hicieron bajo la metodología del Banco mundial 
 https://t.co/kwD5KYp2U2";;;;;-296;51;949;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1619029732917649408"", ""1619029732917649408"")";petrogustavo;27/01/2023;4946;1752;"Me he reunido con la Comisión Interamericana de Derechos Humanos para examinar sus recomendaciones sobre el  estallido social del 2020/21

El estado se compromete a reparar las víctimas que dejó con ocasión de la represión que desató contra el movimiento social https://t.co/5ijfFhSlo3";"=HYPERLINK(""http://pbs.twimg.com/media/Fnfy9B4XwBI_8et.jpg"", ""http://pbs.twimg.com/media/Fnfy9B4XwBI_8et.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618977764211851264"", ""1618977764211851264"")";petrogustavo;27/01/2023;1464;570;Le pido a la UNGRD el máximo de eficiencia para reubicar campesinos damnificados. La ley debe usarse sin temor. https://t.co/Yf9O0hwT85;;;;;-5574;167;833;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618973344937963524"", ""1618973344937963524"")";petrogustavo;27/01/2023;5953;2202;"Los de @ElColombiano dicen que no, pero aqui están los campesinos en la casa de la Hacienda Tamesis, antes de Carlos Castaño, organizando sus proyectos productivos.

Me gustaría que en esta casa se enseñara teoría musical para elevar las calidades del Porro. ¿Quien me ayuda? https://t.co/8Wxahq5kYI";"=HYPERLINK(""http://pbs.twimg.com/media/Fne_rCSXwAU1PJR.jpg"", ""http://pbs.twimg.com/media/Fne_rCSXwAU1PJR.jpg"")";;;;-296;47;953;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618963887235436545"", ""1618963887235436545"")";petrogustavo;27/01/2023;5078;2000;Todos los cuerpos de intelingencia tienen la orden, caiga quien caiga, de encontrar a los grandes empresarios del narcotráfico y el contrabando, que son los mismos.;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618963885633175552"", ""1618963885633175552"")";petrogustavo;27/01/2023;6649;2285;La orden que di a la fuerza pública en el último consejo de seguridad es la operación de interdicción más grande realizada en la historia de Colombia, y a la policía dar resultados en la lucha contra el gran contrabando. Veremos los indicadores.;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618961276629307393"", ""1618961276629307393"")";petrogustavo;27/01/2023;4712;1819;"Explicame el soporte tecnico para que las generadoras hidroeléctricas con embalses llenos pongan a $900 pesos el kilovatio hora, cuando normalmente era de 200?

O por qué crecieron hasta en un 40% las tarifas de la Costa Atlántica? https://t.co/jip8XvBb0P";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618960612020862979"", ""1618960612020862979"")";petrogustavo;27/01/2023;10775;4148;No amigos, de @elcolombiano no me tomo los servicios públicos, restablezco la Constitución Nacional y la ley en los servicios públicos domiciliarios. https://t.co/ePsoCacJ0G;"=HYPERLINK(""http://pbs.twimg.com/media/Fne0GLdXwAEeDwH.jpg"", ""http://pbs.twimg.com/media/Fne0GLdXwAEeDwH.jpg"")";;;;-5267;18;82;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618958766250299394"", ""1618958766250299394"")";petrogustavo;27/01/2023;4001;1199;"Lo mejor que le puede pasar a la humanidad es la paz entre Ucrania y Rusia y no la prolongación de la guerra. Yo no ayudaré a prolongar ninguna guerra. 

En cambio pido que se eleve a delito internacional la agresión de un país a otro, sea el que sea. 

Ni invasiones ni bloqueos. https://t.co/19Pr2GdEeP";;;;;-5267;86;914;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618957876806160388"", ""1618957876806160388"")";petrogustavo;27/01/2023;5094;1509;Hasta este nivel de la calumnia. https://t.co/ARTSRb2yzh;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618953879835770880"", ""1618953879835770880"")";petrogustavo;27/01/2023;1568;458;Reitero mi compromiso de fortalecer la independencia y los recursos financieros del Poder Judicial.;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618953877835108352"", ""1618953877835108352"")";petrogustavo;27/01/2023;2881;803;"Felicito a los nuevos presidentes de las cortes del Poder Judicial. Todos santandereanos. Tienen en sus manos la justicia social y la paz

De la Corte Suprema Fernando Castillo del Consejo de Estado Jaime Rodriguez y Consejo de la judicatura Aurelio Rodríguez.";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618952569577148418"", ""1618952569577148418"")";petrogustavo;27/01/2023;1123;432;Es cierto, propusimos un pacto tarifario a los agentes del mercado y fué burlado. https://t.co/tbqLtvzGEG;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618951707660263430"", ""1618951707660263430"")";petrogustavo;27/01/2023;974;372;"El problema radica en el tipo de contrato que se firmó. Es una concesión atípica que le entrega al contratista diseños, construcción y operación, pero el Estado paga todo.

Aun la etapa de diseños no ha terminado. Y el anuncio profuso de obras se refiere a obras complementarias";;;;;516;46;903;5
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618951705789616129"", ""1618951705789616129"")";petrogustavo;27/01/2023;1534;570;"Juan Daniel Oviedo le ha dado un retrino a este comentario.
La sorpresa de Luis Guillermo es mayúscula por lo que dice. Pero esa es la realidad. Aun no hay diseños del metro elevado y las obras actuales son complementarias https://t.co/C8lU3WUB5B";;;;;516;53;889;58
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618949517432475651"", ""1618949517432475651"")";petrogustavo;27/01/2023;3965;1345;Como va a ser un error histórico asumir mis competencias constitucionales. La constitución del 91 le entregó al presidente la facultad de construir las políticas generales de los servicios públicos, y la ley estableció que el mayor derecho a proteger era el de las y los usuarios https://t.co/4NBQk1Zis2;;;;;-4019;59;941;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618943604868915205"", ""1618943604868915205"")";petrogustavo;27/01/2023;699;190;https://t.co/DFQY3dPDQS https://t.co/19Pr2GdEeP;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618943452020113409"", ""1618943452020113409"")";petrogustavo;27/01/2023;0;211;"Harald Kujat, general alemán retirado y expresidente del Comité Militar de la OTAN: “Seguir enviando armas a Ucrania significa prolongar la guerra sin sentido”.
https://t.co/oRlXaWY7q5";;;;;-5574;141;859;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618941292943400960"", ""1618941292943400960"")";petrogustavo;27/01/2023;17859;2689;En Duitama, Boyacá. Así un presidente recobra su energía. La política del amor. https://t.co/jwNQvaeouV;"=HYPERLINK(""http://pbs.twimg.com/media/FneihoQWQAM5bW2.jpg"", ""http://pbs.twimg.com/media/FneihoQWQAM5bW2.jpg"")";;;;6124;0;765;235
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618940431143956480"", ""1618940431143956480"")";petrogustavo;27/01/2023;817;220;https://t.co/XfgVTuVcXA https://t.co/guxAuHB58y;"=HYPERLINK(""http://pbs.twimg.com/media/FnehviQXwAAHGLI.jpg"", ""http://pbs.twimg.com/media/FnehviQXwAAHGLI.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618813349969666048"", ""1618813349969666048"")";petrogustavo;27/01/2023;7155;2819;"En la reunion del metro, no se presentaron estudios de diseño del metro elevado de Peñalosa, pero si un costo aproximado para 2022 de 33 billones, para 19 estaciones y 22 km

El metro subterraneo tiene estudios fase 3 y vale USD 7.000 millones , al cambio actual 31.5 billones";;;;;-296;47;953;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618812014612353024"", ""1618812014612353024"")";petrogustavo;27/01/2023;3164;1334;Esto es mentira. Los campesinos están en la hacienda Tamesis. https://t.co/10WLWTlIqI;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618781840151826432"", ""1618781840151826432"")";petrogustavo;27/01/2023;2149;709;"Pero no fue coste adicional pasar de un metro subterraneo y poderoso con 32 km y 27 estaciones que costaba 14 billones en 2016 a uno elevado y más debik de 22 km y 19 estaciones que hoy cuesta 33 billones.

Esa si fue una idea ""inteligente"" nunca investigada https://t.co/R6YKIBKbQu";;;;;-296;48;952;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618766338255896578"", ""1618766338255896578"")";petrogustavo;27/01/2023;4655;1838;"De acuerdo al artículo 370 de la constitución y el 68 de la ley 142 de 1994, retomo las funciones de control y politicas generales de administración de servicios públicos que la presidencia habia delegado en las comisiones reguladoras

Lo haré temporalmente en defensa del usuario https://t.co/9sov0sc0rp";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618763374959136771"", ""1618763374959136771"")";petrogustavo;27/01/2023;8343;1405;Para tu partido. https://t.co/r8YhOxTmt5;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618763257908695041"", ""1618763257908695041"")";petrogustavo;27/01/2023;1129;437;Vamos por un protocolo de protección de los derechos de las mujeres en todas las instancias del gobierno nacional. https://t.co/absLdmC1LH;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618725119358279680"", ""1618725119358279680"")";petrogustavo;26/01/2023;1651;477;En Duitama, Boyacá, con las Juntas de Acción Comunal del departamento. https://t.co/vLV4GFszRn;"=HYPERLINK(""http://pbs.twimg.com/media/Fnbd55TWYAIlINt.jpg"", ""http://pbs.twimg.com/media/Fnbd55TWYAIlINt.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618707069842108416"", ""1618707069842108416"")";petrogustavo;26/01/2023;4529;1362;Con los rectores y rectoras del sistema de universidades públicas, preparando el gran salto en calidad y cantidad de nuestra educación superior. https://t.co/6HMTpWjhvp;"=HYPERLINK(""http://pbs.twimg.com/media/FnbNf4iXgAEFqKe.jpg"", ""http://pbs.twimg.com/media/FnbNf4iXgAEFqKe.jpg"")";;;;5423;0;851;149
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618705788159299584"", ""1618705788159299584"")";petrogustavo;26/01/2023;3330;770;"En este tramo las vias son muy angostas y un tramo elevado desvaloriza por completo el entorno y toda la ciudad.

Analizaremos si la devaluación del peso y la situación financiera nos permiten el tramo subterraneo de la calle 72 hasta Occidente en Suba. Ojalá se pueda.";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618705785223262208"", ""1618705785223262208"")";petrogustavo;26/01/2023;2900;738;El proyecto en estudio si permite un tramo subterranizado entre la carrera 50 de la primera de Mayo hasta la Caracas, continuando por toda la Caracas hasta la calle 72. No cambia trazado y usa el estudio fase 3 del tramo de la primero de mayo que hizo mi alcaldía;;;;;-296;45;955;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618705783713304578"", ""1618705783713304578"")";petrogustavo;26/01/2023;8677;2126;No acepté  propuesta de extender el metro de Bogota hasta la calle 100, solo dejando subterraneo el trayecto calle 72 a la calle 100, porque además de ser socialmente segregadora, es el tramo donde precisamente si se puede hacer elevado por la gran distancia entre las aceras;;;;;-296;47;953;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618703034351255552"", ""1618703034351255552"")";petrogustavo;26/01/2023;3146;1075;"Tendremos un salto histórico en el presupuesto de la educación superior. Espero alcanzar un 70% de cobertura de la juventud en educación superior.

Tambien modificaremos el sistema de transferencias a municipios para que se extienda la educación preescolar en tres años. https://t.co/Zo1FFbXMQa";;;;;7906;0;848;152
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618658517497573380"", ""1618658517497573380"")";petrogustavo;26/01/2023;1065;365;Excelente Contralor. Bogotá se lo agradecerá. https://t.co/UvBrMFj5ti;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618634892597944323"", ""1618634892597944323"")";petrogustavo;26/01/2023;2731;677;En reunión con 34 rectores del Sistema Universitario Estatal. https://t.co/prP2zuHU7U;"=HYPERLINK(""http://pbs.twimg.com/media/FnaL2gmXkAAhM7I.jpg"", ""http://pbs.twimg.com/media/FnaL2gmXkAAhM7I.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618608948059471872"", ""1618608948059471872"")";petrogustavo;26/01/2023;2565;990;"Digan la verdad, no investigarán el detrimento patrimonial a la nación por más de 20 billones de al anular el mejor proyecto estudiado y a punto de construirse de Bogotá porque órganos de control y presidente y alcalde eran del mismo grupo político.

Ahora nos toca pagar.";;;;;-296;51;949;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618608944443977734"", ""1618608944443977734"")";petrogustavo;26/01/2023;2574;974;Se estudió un metro subterraneo en el 2014 con 27 estaciones y 32 kilometros que costaba 14 billones de la época, y hoy estanos en uno de 19 estaciones y 22 km que vale casi 40 billones de pesos pero aquí si no hay detrimento patrimonial.;;;;;-296;5;95;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618605163484438533"", ""1618605163484438533"")";petrogustavo;26/01/2023;4335;1696;"¿Y por qué bo hubo detrimento patrimonial cuando botaron más de cien mil millones de pesos a la basura en los estudios del metro subterraneo. ¿Ese no era dinero del público?

Pues es al contrario recuperaremos parte de esos estudios que son patrimonio económico de Bogotá https://t.co/jUelcqW1Qj";;;;;-296;47;953;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618597530622898176"", ""1618597530622898176"")";petrogustavo;26/01/2023;8472;2068;¿Que opinan de la seriedad en la afirmación de este partido? Ni sabe que las personas que están atrás son la jefe de gabinete y la vicecanciller. https://t.co/BjIiKyu5f4;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618596319974805505"", ""1618596319974805505"")";petrogustavo;26/01/2023;1743;634;Los billones de pesos que no se giraron a hospitales y clínicas públicas y privadas se tradujeron en bajísimos ingresos al personal de la salud, al recorte y demora sustancial en la prestación de servicios y a millones de muertes de gente que pudo salvarse.;;;;;-296;55;945;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618596317936365569"", ""1618596317936365569"")";petrogustavo;26/01/2023;2564;1087;"La plata de la salud ya la maneja desde hace décadas una agencia del gobierno, se llama hoy: ADRESS. Solo que no se gira sino por voluntad de los dueños privados de EPS que muchas veces giraron a sus propias clínicas y farmaceuticas extrañas

Por eso quebraron la red hospitalaria https://t.co/T0IkDnAJDW";;;;;-296;44;956;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618585925940047877"", ""1618585925940047877"")";petrogustavo;26/01/2023;11709;4316;"¿Alguno de ustedes ha escuchado alguna entrevista mia o de la ministra de energía donde digamos que vamos a suspender la explotación de hidricarburos?

¿Así es el grado de la mentira? https://t.co/LC00CUSYU4";;;;;1431;67;85;84
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618582670388387840"", ""1618582670388387840"")";petrogustavo;26/01/2023;2089;730;"Encontrar más reservas de gas no depende de nuevos contratos de exploración, depende de administrar muy bien la alta proliferación de contratos ya firmados de exploración. La firma del Estado no es para especular sino para actuar.

Felicitaciones a Canacol. https://t.co/jIKWvBsnYR";;;;;-5267;104;896;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618578075972952067"", ""1618578075972952067"")";petrogustavo;26/01/2023;2294;645;"Le dejo este cuadro de comportamiento de precios de acción de petroleras importantes del mundo, comparada con Ecopetrol.

Como verá las decisiones de reconversión fuerte hacia energias limpias ha disparado el precio de las acciones de las petroleras frente a Ecopetrol. https://t.co/TabhLvKi15";"=HYPERLINK(""http://pbs.twimg.com/media/FnZYLdJWQAAQv7-.jpg"", ""http://pbs.twimg.com/media/FnZYLdJWQAAQv7-.jpg"")";;;;34;0;943;57
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618578066116317185"", ""1618578066116317185"")";petrogustavo;26/01/2023;4841;1365;"Se burló Fico, Jorge, de cambiar aguacates por petroleo, pero eso es lo que hace el mundo árabe y noruego que usa sus fondos petroleros para agricultura y energías limpias

En Colombia se seguirán buscando hidrocarburos. Contratos de exploración firmados siguen vigentes https://t.co/AO0ySJA96s";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618461852429844483"", ""1618461852429844483"")";petrogustavo;26/01/2023;1102;292;Altas tarifas de energía eléctrica sin consultar el costo de oportunidad del agua, hoy muy bajo por el invierno, va en contra de la misma transición energética;;;;;-5574;122;878;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618461849091182593"", ""1618461849091182593"")";petrogustavo;26/01/2023;1162;331;"Este cobro de tarifas de energía basado en cobros puramente especulativos va en contra del desarrollo nacional y solo produce hambre y crecimiento de la pobreza.

Un gobierno del cambio no puede permitir que se subyugue a los usuarios de esa manera";;;;;-296;55;945;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618368617854414848"", ""1618368617854414848"")";petrogustavo;25/01/2023;4325;1548;"Aquí tenenos dos métodos para establecer tarifas de energía eléctrica.

La de puntos rojos es la existente y la de puntos azules la que evita especulación con los precios https://t.co/TBJF5jwPWh";"=HYPERLINK(""http://pbs.twimg.com/media/FnWZrPFWAAEDDqr.jpg"", ""http://pbs.twimg.com/media/FnWZrPFWAAEDDqr.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618365016415305728"", ""1618365016415305728"")";petrogustavo;25/01/2023;4475;1656;Muy mal. Induciendo al error. Lo que propone el proyecto es instaurar la justicia restaurativa, es decir, buscar antes que nada, que se restaure a la víctima y lograr la rehabilitación de los presos. https://t.co/DeqtlteCyC;;;;;-4019;78;922;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618271080157941761"", ""1618271080157941761"")";petrogustavo;25/01/2023;4565;2152;A esto la OEA lo llama una democracia . Invitaría a los EEUU a ayudar a abrir una mesa de dialogo político para ayudar a la sociedad peruana a una transición democrática en el Perú. https://t.co/hbi8PenY5s;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618269057291255809"", ""1618269057291255809"")";petrogustavo;25/01/2023;11253;3885;"Me gustaria que todas las enfermeras del país se reunieran al frente de hospitales y clínicas, en la plaza pública,  este 14 de febrero a discutir como debería ser una reforma a la salud. Cual sería su principal deseo.

Ese deseo lo plasmaría sin dudas en el proyecto de ley. https://t.co/d2RJQ5WqLg";"=HYPERLINK(""http://pbs.twimg.com/media/FnU_IbLX0AEIxKN.jpg"", ""http://pbs.twimg.com/media/FnU_IbLX0AEIxKN.jpg"")";;;;-5574;71;929;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1618263089975291904"", ""1618263089975291904"")";petrogustavo;25/01/2023;4628;1434;"Se incautan cuatro toneladas más de cocaína en los mares por nuestra Armada Nacional.
 https://t.co/tFANjBizBx";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1617969740978466818"", ""1617969740978466818"")";petrogustavo;24/01/2023;4793;1621;"M intervención en la Celac. El nuevo terreno de la unidad latinoamericana y su poder en el mundo

https://t.co/pk6aHJSkB7";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1617968532867911680"", ""1617968532867911680"")";petrogustavo;24/01/2023;11620;2801;Latinoamérica unida. https://t.co/KWaS1VXORz;"=HYPERLINK(""http://pbs.twimg.com/media/FnQtzDqXgAA8LXl.jpg"", ""http://pbs.twimg.com/media/FnQtzDqXgAA8LXl.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1617880037361057806"", ""1617880037361057806"")";petrogustavo;24/01/2023;3597;1147;"En la CELAC, la Comunidad de los Estados Latinoamericanos y del Caribe.

Colombia en pos de la más profunda integración de Latinoamérica. https://t.co/Rn6EjlUDM3";"=HYPERLINK(""http://pbs.twimg.com/media/FnPdT2NacAEZpB-.jpg"", ""http://pbs.twimg.com/media/FnPdT2NacAEZpB-.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1617859892072837121"", ""1617859892072837121"")";petrogustavo;24/01/2023;12254;2992;628 toneladas de gas GLP entran por Ecuador para Nariño. Logramos atender así la demanda. En conversación con el presidente Lasso del Ecuador. Agradezco su plena colaboración. https://t.co/WE10nXdhgU;"=HYPERLINK(""https://video.twimg.com/ext_tw_video/1617857271744139266/pu/vid/640x364/B40I-5uhl693IPIi.mp4?tag=12"", ""https://video.twimg.com/ext_tw_video/1617857271744139266/pu/vid/640x364/B40I-5uhl693IPIi.mp4?tag=12"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1617659557727305728"", ""1617659557727305728"")";petrogustavo;23/01/2023;8119;2031;Llega el buque cargado de gasolina a Tumaco. Para normalizar la situación de abastecimiento en Nariño https://t.co/4ONknp6I7d;"=HYPERLINK(""http://pbs.twimg.com/media/FnMUyeeWAAA5CaU.jpg"", ""http://pbs.twimg.com/media/FnMUyeeWAAA5CaU.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1617654874233262080"", ""1617654874233262080"")";petrogustavo;23/01/2023;16147;4442;Arribó al puerto de Tumaco el primer buque con un total de 1.260.000 galones de combustibles. El buque hará un nuevo cargue y cada tres días habrá en Tumaco 1.500.000 galones. No dejaremos desabastecer al suroccidente del país ni de combustibles ni de alimentos. https://t.co/W5t7tWgN7d;"=HYPERLINK(""http://pbs.twimg.com/media/FnMP4P3XwAMLt_r.jpg"", ""http://pbs.twimg.com/media/FnMP4P3XwAMLt_r.jpg"")";;;;-296;49;951;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1617163142408060929"", ""1617163142408060929"")";petrogustavo;22/01/2023;4354;1270;"Lo invito a investigar quien diseño la carretera panamericana que nos une con el sur, encima de una falla geológica. ¿Nosotros o ustedes? ¿Habrán hecho eso mismo en Antioquia?

¿Denunciaria usted las obras en Antioquia hechas sobre fallas geológicas y sus autores?";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1617163140223086594"", ""1617163140223086594"")";petrogustavo;22/01/2023;4235;1115;"Amigo Sebastian. Para Antioquia va un nuevo código minero que defienda al pequeño minero y una fuerte protección a la industria de confecciones y un abrazo a las regiones que se deciden por defender el agua.

Deseo ver sus universidades expandidas. https://t.co/6DsgQ1pEgc";;;;;1027;0;964;36
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1617153436503642120"", ""1617153436503642120"")";petrogustavo;22/01/2023;2915;960;"Las reformas que se presentarán al Congreso en febrero buscan cambiar el país, generar justicia social y son el acumulado de las luchas sociales de Colombia.

No dudo que tendrán opositores en quienes no quieren los cambios

La plaza pública tambien es un lugar de discusión.";;;;;-5267;93;907;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1617153434184216579"", ""1617153434184216579"")";petrogustavo;22/01/2023;3668;1237;"Las reformas que propone el gobierno se han discutido por los movimientos siciales desde hace años en las calles.

La mayor reforma laboral progresista de la historia de Colombia se discutió entre Alfonso Lopez, el presidente y el movimiento obrero, en la plaza pública https://t.co/GFKjLAQcwF";;;;;0;0;10;0
